ApName,Super Build／SS7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version,1. 1. 1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工事名,（仮称）ツルハドラッグ鳥飼店　新築工事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
略称,ツルハドラッグ鳥飼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
結果名,結果1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
計算日時,2022/9/10 17:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=構造階高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
層,階,構造,階高,構造階高,階高と,梁のレベル調整,,二重ｽﾗﾌﾞ,床面積,ダミー層,従属層,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,mm,mm,,,cm4,kNm,kNm,kNm,kNm,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,A,1,2,RG24,S,248,7845, 1/32,NG,3450,20,16,-10,28,5.8, 1/1353,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,A,2,2A,RB24,S,248,2620, 1/11,OK,3450,1,1,-2,2,0.2, 1/16007,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,2,3,RGB24,S,248,7075, 1/29,NG,3450,0,16,-8,15,4.2, 1/1708,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,B,3,4,RG24,S,248,8445, 1/34,NG,3450,19,14,-9,25,6.1, 1/1400,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,1,2,RG24,S,248,7795, 1/31,NG,3450,15,22,-10,29,5.7, 1/1378,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,2,3,RG24,S,248,6950, 1/28,NG,3450,31,27,-17,46,7.9, 1/881,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,C,3,4,RG24,S,248,8445, 1/34,NG,3450,22,13,-8,25,4.6, 1/1850,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,1,2,RG24,S,248,7845, 1/32,NG,3450,12,23,-6,23,2, 1/4045,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,2,3,RG244,S,244,6950, 1/28,NG,6038,46,42,-35,78,10.4, 1/671,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,D,3,4,RG24,S,248,8445, 1/34,NG,3450,26,12,-7,25,3.1, 1/2791,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,1,2,RG24,S,248,7845, 1/32,NG,3450,12,19,-6,22,2.6, 1/3110,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,2,3,RG24,S,248,6950, 1/28,NG,3450,30,29,-19,48,9.2, 1/756,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,E,3,4,RG24,S,248,8445, 1/34,NG,3450,22,13,-8,25,4.1, 1/2080,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,1,2,RG24,S,248,7845, 1/32,NG,3450,15,18,-10,26,5.6, 1/1418,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,2,3,RG24,S,248,6950, 1/28,NG,3450,15,14,-7,21,2.5, 1/2788,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,F,3,4,RG24,S,248,8445, 1/34,NG,3450,21,17,-11,29,7.4, 1/1154,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,A,C,RG24,S,248,6424, 1/26,NG,3450,8,12,-5,15,1.7, 1/3981,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,C,D,RG24,S,248,4578, 1/18,NG,3450,3,6,-4,8,0.9, 1/5430,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,D,E,RG24,S,248,4653, 1/19,NG,3450,6,6,-3,9,0.6, 1/8591,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,1,E,F,RG24,S,248,4298, 1/17,NG,3450,5,4,-4,8,0.8, 1/6117,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,A,C,RG24,S,248,6449, 1/26,NG,3450,8,7,-3,11,1, 1/6882,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,C,D,RG24,S,248,4603, 1/19,NG,3450,5,7,-6,12,1.4, 1/3401,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,D,E,RG24,S,248,4653, 1/19,NG,3450,8,7,-7,14,1.7, 1/2811,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2,E,F,RG24,S,248,4298, 1/17,NG,3450,4,2,-2,4,0.3, 1/15410,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,2A,A,B,RB24,S,248,1964, 1/8,OK,3450,1,0,-1,1,0.1, 1/50968,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,B,C,RG24,S,248,4448, 1/18,NG,3450,3,4,-2,5,0.4, 1/14352,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,C,D,RG24,S,248,4603, 1/19,NG,3450,5,7,-6,12,1.5, 1/3244,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,D,E,RG24,S,248,4653, 1/19,NG,3450,8,7,-7,14,1.7, 1/2783,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,3,E,F,RG24,S,248,4298, 1/17,NG,3450,4,2,-2,4,0.3, 1/14336,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,B,C,RG24,S,248,4448, 1/18,NG,3450,5,6,-3,8,0.6, 1/7752,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,C,D,RG24,S,248,4603, 1/19,NG,3450,5,5,-4,9,0.8, 1/6340,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,D,E,RG24,S,248,4653, 1/19,NG,3450,6,5,-3,9,0.7, 1/7688,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFL,4,E,F,RG24,S,248,4298, 1/17,NG,3450,6,3,-4,8,0.7, 1/6339,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,A,1,2,2G39,S,396,7770, 1/20,NG,24714,89,78,-87,170,8.8, 1/892,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,A,2,2A,2B24,S,248,2595, 1/10,OK,4313,2,2,-8,9,0.6, 1/4512,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,B,2,3,2GB39,S,396,7050, 1/18,NG,24714,0,114,-55,111,4.5, 1/1601,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,B,3,4,2G40,S,400,8370, 1/21,NG,23457,115,54,-63,147,6.9, 1/1220,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,C,1A,2,2G39,S,396,4620, 1/12,OK,29657,8,73,-56,96,1.8, 1/2640,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,C,2,3,2G40,S,400,6900, 1/17,NG,35185,85,135,-46,155,1.6, 1/4325,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,C,3,4,2G49,S,496,8370, 1/17,NG,61252,164,61,-135,246,6.5, 1/1288,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,D,1,2,2G39,S,396,7770, 1/20,NG,24714,55,111,-59,141,5.3, 1/1491,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,D,2,3,2G40,S,400,6900, 1/17,NG,35185,109,136,-36,159,0.8, 1/8796,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,D,3,4,2G49,S,496,8370, 1/17,NG,61252,167,68,-150,267,7.4, 1/1145,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,E,1,2,2G40,S,400,7770, 1/19,NG,35185,70,138,-108,212,7.7, 1/1021,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,E,2,3,2G40,S,400,6900, 1/17,NG,35185,120,126,-31,153,0.5, 1/16988,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,E,3,4,2G49,S,496,8370, 1/17,NG,61252,166,77,-149,270,7.3, 1/1160,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,F,1,2,2G39,S,396,7770, 1/20,NG,19772,47,82,-55,119,6.5, 1/1212,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,F,2,3,2G39,S,396,6900, 1/17,NG,24714,68,79,-23,96,0.8, 1/8978,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,F,3,4,2G39,S,396,8370, 1/21,NG,24714,106,66,-76,161,8.4, 1/999,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,A,C,2G39,S,396,6370, 1/16,NG,19772,49,71,-75,134,6.6, 1/979,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,C,D,2G29,S,298,4550, 1/15,NG,6319,16,5,2,9,0.7, 1/7422,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,D,E,2G29,S,298,4600, 1/15,NG,7898,13,21,-12,28,1.2, 1/4174,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1,E,F,2G30,S,300,4220, 1/14,OK,7210,12,14,-4,16,0.2, 1/30027,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1A,A,C,2GB40,S,400,6600, 1/16,NG,29321,0,134,-89,156,5.7, 1/1162,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,1A,C,D,2GB40,S,400,4750, 1/12,OK,29321,123,0,38,25,2, 1/2458,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,A,C,2G39,S,396,6370, 1/16,NG,29657,45,63,-48,102,2.6, 1/2468,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,C,D,2G30,S,300,4550, 1/15,NG,10814,38,23,-10,40,0.4, 1/13919,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,D,E,2G29,S,298,4600, 1/15,NG,9478,23,25,-13,37,1, 1/4891,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2,E,F,2G39,S,396,4220, 1/11,OK,29657,19,28,-9,32,0.2, 1/32631,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,2A,A,B,2B24,S,248,1963, 1/8,OK,4313,1,0,-2,2,0.1, 1/28406,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,B,C,2G39,S,396,4370, 1/11,OK,29657,15,33,-34,57,1, 1/4620,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,C,D,2G30,S,300,4550, 1/15,NG,10814,28,25,-12,38,0.7, 1/7532,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,D,E,2G30,S,300,4600, 1/15,NG,10814,25,25,-14,38,0.9, 1/5483,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,3,E,F,2G39,S,396,4220, 1/11,OK,29657,21,27,-10,33,0.2, 1/30915,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,B,C,2G30,S,300,4370, 1/15,OK,7210,16,22,-14,32,1.3, 1/3420,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,C,D,2G29,S,298,4550, 1/15,NG,6319,13,10,-2,13,0.1, 1/50306,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,D,E,2G29,S,298,4600, 1/15,NG,7898,18,22,-13,32,1.1, 1/4185,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FL,4,E,F,2G30,S,300,4220, 1/14,OK,9012,20,18,-9,28,0.6, 1/8215,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,A,1,2,FG1,RC,650,7320, 1/11,NG,800990,22,72,-50,97,10.3, 1/712,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,A,2,2A,FG1,RC,650,2158, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,B,2,3,FG1,RC,650,6825, 1/10,NG,800990,-1,108,-42,96,7, 1/989,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,B,3,4,FG1,RC,650,7920, 1/12,NG,800990,109,14,-51,112,11.5, 1/694,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,1,1A,FG1,RC,650,2525, 1/4,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,1A,2,FG1,RC,650,4195, 1/6,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,3,3A,FG1,RC,650,5925, 1/9,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,C,3A,4,FG1,RC,650,1995, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,1,1A,FG4,RC,1100,2825, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,1A,2,FG1,RC,650,4495, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,3,3A,FG1,RC,650,5925, 1/9,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,D,3A,4,FG1,RC,650,1995, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,E,1,1A,FG4,RC,1100,2825, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,E,1A,2,FG1,RC,650,4495, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,E,3,4,FG1,RC,650,7920, 1/12,NG,800990,21,25,-88,110,25, 1/318,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,1,1A,FG2,RC,1250,2075, 1/2,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,1A,2,FG1,RC,650,5245, 1/8,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,2,3,FG1,RC,650,6450, 1/10,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,F,3,4,FG1,RC,650,7920, 1/12,NG,800990,88,18,-59,112,14.5, 1/550,OK,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,A,C,FG3,RC,600,5920, 1/10,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,C,D,FG3,RC,600,4100, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,D,E,FG4,RC,1100,4150, 1/4,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1,E,F,FG2,RC,1250,3770, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,1A,D,E,FG4,RC,1100,4900, 1/4,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,A,C,FG3,RC,600,5920, 1/10,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,C,D,FG3,RC,600,4100, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2,E,F,FG3,RC,600,3770, 1/6,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,2A,A,B,FB2,RC,650,1750, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3,B,C,FG3,RC,600,3920, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3,C,D,FG3,RC,600,4100, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3,E,F,FG3,RC,600,3770, 1/6,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,3A,C,D,FB1,RC,1250,4850, 1/4,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,B,C,FG3,RC,600,3920, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,C,D,FG2,RC,1250,4100, 1/3,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,D,E,FG3,RC,600,4150, 1/7,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FL,4,E,F,FG3,RC,600,3770, 1/6,OK,,,,,,,,,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
name=S接合部断面算定表,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<data>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ BCR295   ] Fy=295 fs=170.4,,,,,db,dc,Ve ,κ , ｹｰｽ,cN,n  ,bML,bMR,cQU,cQL,pM,pMy,pM/pMy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,1,A],, <X>,240,244,703,1.125, L-Ex,25,0.015,,32,,21,29,107,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,26,0.015,,20,,13,19,107,0.18,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,2,A],, <X>,240,244,703,1.125, L+Ex,24,0.014,-28,,,-18,26,107,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,25,0.015,,20,,13,19,107,0.18,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,3,B],, <X>,240,244,703,1.125, L-Ex,26,0.015,-8,29,,12,20,107,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,31,0.018,,18,,11,17,107,0.16,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,4,B],, <X>,240,244,703,1.125, L+Ex,20,0.011,-25,,,-14,23,107,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,22,0.013,,17,,8,16,107,0.16,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,1,C],, <X>,240,291,1257,1.125, L-Ex,30,0.01,,25,,3,25,191,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=9.0,,,下柱□-300*300*9*22.5, <Y>,240,291,1257,1.125, L+Ey,26,0.008,-24,-13,,-23,34,191,0.18,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,2,C],, <X>,240,244,703,1.125, L-Ex,46,0.027,-9,40,,16,29,107,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,44,0.026,-17,-8,,-13,23,107,0.22,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,3,C],, <X>,240,244,703,1.125, L+Ex,41,0.024,-35,9,,-13,25,107,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,38,0.022,11,15,,13,24,107,0.22,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,4,C],, <X>,240,244,703,1.125, L+Ex,25,0.014,-24,,,-16,22,107,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,23,0.014,-16,-6,,-10,21,107,0.19,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,1,D],, <X>,240,244,703,1.125, L-Ex,24,0.014,,21,,12,20,107,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,24,0.014,-17,-4,,-8,19,107,0.18,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,2,D],, <X>,233,244,682,1.125, L-Ex,67,0.039,-13,55,,19,41,104,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,64,0.038,4,16,,9,19,107,0.18,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,3,D],, <X>,233,244,682,1.125, L+Ex,67,0.039,-53,15,,-17,36,104,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,64,0.038,4,17,,9,20,107,0.19,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,4,D],, <X>,240,244,703,1.125, L+Ex,24,0.014,-22,,,-15,20,107,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,21,0.012,6,15,,9,19,107,0.18,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,1,E],, <X>,240,244,703,1.125, L-Ex,24,0.014,,22,,13,21,107,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,20,0.012,-14,-6,,-9,19,107,0.17,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,2,E],, <X>,240,244,703,1.125, L-Ex,46,0.027,-8,37,,13,28,107,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,44,0.026,-16,-9,,-12,23,107,0.22,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,3,E],, <X>,240,244,703,1.125, L+Ex,47,0.027,-37,11,,-11,25,107,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,45,0.026,-16,-9,,-12,23,107,0.22,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,4,E],, <X>,240,244,703,1.125, L+Ex,25,0.014,-23,,,-14,21,107,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L-Ey,23,0.013,5,15,,8,19,107,0.18,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,1,F],, <X>,240,244,703,1.125, L-Ex,21,0.012,,24,,11,22,107,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,23,0.013,-14,,,-4,13,107,0.12,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,2,F],, <X>,240,244,703,1.125, L+Ex,26,0.015,-25,4,,-11,21,107,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,31,0.018,-15,,,-7,14,107,0.13,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,3,F],, <X>,240,244,703,1.125, L-Ex,26,0.015,-3,28,,12,24,107,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tp=6.0,,,下柱□-250*250*6*15, <Y>,240,244,703,1.125, L+Ey,32,0.019,-15,,,-7,14,107,0.13,<RE>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[RFL,4,F],, <X>,240,244,703,1.125, L+Ex,21,0.012,-25,,,-13,24,107,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
